mercurys,M,a,capom,e,i,omega,mass,radio,mass_grav,period,x,y,z,vx,vy,vz
mercuryB93,11.80121344247051,0.1,288.3615468006175,0.009474621599129813,0.04511157944266399,50.88698684089243,5.9723e+24,6378.137,8.887539e-10,11.550385440627563,0.04142386000603909,-0.09027025644040167,8.56525631973483e-06,0.049625734830559376,0.02317079857064152,4.2830234742714275e-05
mercuryB94,75.12937948941263,0.1,298.00106467189454,0.029109948764357664,0.038130734728778676,337.2016776996962,5.9723e+24,6378.137,8.887539e-10,11.550385440627563,-0.018744804561205457,-0.09537522787824712,-4.0814236887784724e-05,0.054977137121890375,-0.010351353147729636,2.9070419376425193e-05
mercuryB95,148.49049272879893,0.1,121.05734554606923,0.03939810294998761,0.03418267636409576,318.32979188368614,5.9723e+24,6378.137,8.887539e-10,11.550385440627563,0.0574813695612804,-0.08513648754840669,-3.173880670490121e-06,0.043011062702612894,0.03085803843784944,-3.147962587493993e-05
mercuryB96,108.76519898532861,0.1,108.82031251324787,0.018386689792680468,0.007812590096603912,97.46241847129079,5.9723e+24,6378.137,8.887539e-10,11.550385440627563,0.07715962838341596,-0.06472367072896454,-7.111527807331881e-06,0.03540857970742481,0.0407869341072024,-6.3641677666243795e-06
mercuryB97,332.6537338429249,0.1,311.41511807566957,0.005709098520889727,0.034245963213953394,162.6043681851765,5.9723e+24,6378.137,8.887539e-10,11.550385440627563,-0.0059777544556700035,0.09928530510096077,3.65767073026149e-05,-0.05458420197984284,-0.00339572437687281,-2.580949040868946e-05
mercuryB98,245.27614101365666,0.1,267.59388648807214,0.02909343209194719,0.034710766094320104,161.2389044807496,5.9723e+24,6378.137,8.887539e-10,11.550385440627563,0.011985859359245149,0.09643118058942761,4.802248424010791e-06,-0.05548190315977425,0.007284289699991413,-3.376752462244341e-05
mercuryB99,61.59873170401328,0.1,208.58150703091172,0.02100503808791797,0.010133998786077703,216.72257199858373,5.9723e+24,6378.137,8.887539e-10,11.550385440627563,0.09846215987988122,-0.013205793169313647,1.0382654134099465e-05,0.006194378436704482,0.05440461224582813,-7.925845534006354e-06
mercuryC0,119.02560019615343,0.15000000000000002,247.9562647278858,0.02838384982908737,0.021384489362767933,60.91735909309114,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.04359165670293406,-0.13936454412388763,3.46023180681624e-05,0.04338943592930664,0.014056141139392658,1.3041430277424062e-05
mercuryC1,141.6209957127467,0.15000000000000002,308.2877965436684,0.0014748308077522866,0.04633534306368087,0.5858098165690784,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.12015140908229768,0.09015544951346242,-3.109182332342509e-05,-0.026606400443142372,-0.035485582744617127,-3.466986782904047e-05
mercuryC2,98.72497354722188,0.15000000000000002,321.62176589261236,0.024429542501500263,0.004893803679018755,60.41290344746193,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.015402287422266063,-0.1501499310739203,-9.236938820497154e-06,0.04378989708833648,0.005539811993882629,2.6930526857978617e-06
mercuryC3,171.48263277248435,0.15000000000000002,289.4232870230232,0.043276271169024,0.0483395142831769,170.75606485233718,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.13143972432386794,-0.07626339578201291,-0.00012597899665496408,0.020417623289849564,-0.03879346884042988,5.361656317236125e-06
mercuryC4,89.16532577242911,0.15000000000000002,307.7751720706615,0.0016086608627152,0.029301256390999952,256.19923507596627,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.0076975346070685055,-0.14971530744473327,-4.378943529363688e-05,0.04438625791025831,0.0022153124342741345,1.8635966672525796e-05
mercuryC5,283.0193582346585,0.15000000000000002,144.64593016036991,0.009601453684924533,0.006109943917126959,218.69635082539668,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.14012525866621406,0.049511923941369496,-1.2952527416526909e-05,-0.014822873392005536,0.04230606331699381,-2.7648796846184602e-06
mercuryC6,156.5225632678539,0.15000000000000002,19.218039127993126,0.018921418920564027,0.021363313436254718,319.92902208099605,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.08688497003474427,-0.11932566181817628,-5.2675961350954036e-05,0.03621157204150109,0.026934476525839225,5.038813267037089e-06
mercuryC7,336.4211485753204,0.15000000000000002,38.83618505895227,0.035753675773941104,0.028572306287043936,146.5878453085258,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.1459278419317981,0.05278376093251913,-2.513114935035031e-05,-0.014967199874663752,0.04021219311766156,2.0300718691151823e-05
mercuryC8,302.0222716509145,0.15000000000000002,329.16558987482443,0.01978209308476186,0.022288541127778005,317.0163820963098,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.09809038968551634,-0.10990562726174946,-1.7152796425904607e-05,0.03398780155679733,0.029825646712852996,1.6739266590307196e-05
mercuryC9,326.66174228925814,0.15000000000000002,76.69278530012895,0.006284613365961561,0.012200168727754424,220.8086351782864,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.060138439587872385,-0.13638925727805482,-1.9146252209654328e-05,0.040888833079539555,0.01804893668572738,-7.588212061059499e-06
mercuryC10,155.10759169484342,0.15000000000000002,339.0936943921243,0.044910001238067064,0.02911929210587477,354.0990606167069,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.12435026603781976,-0.08893521953578332,-6.477535043424692e-05,0.026764589715771295,-0.03438132237211468,-1.1469241286304787e-05
mercuryC11,76.81343452901743,0.15000000000000002,321.2673257746389,0.04760102938032261,0.006039415629973627,140.21386732403457,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.14777709329808353,-0.020762318530346477,-1.1453434505720676e-05,0.004112343547496116,-0.04445499602660211,-3.3841277143070332e-06
mercuryC12,286.5901627745078,0.15000000000000002,125.28974025877964,0.025045181803621714,0.03891696286246804,193.81641511500234,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.15277546550632215,0.006146130366931207,8.228924518338055e-05,-0.00105747212624804,-0.043552630759900596,1.7676266260875173e-05
mercuryC13,4.623929122940336,0.15000000000000002,0.6785495883656223,0.016063559643397236,0.037482105131161327,83.07068323301193,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.1463117839635893,-0.034180108388031746,-2.349210935328634e-05,0.00939596496610655,0.043334500203012924,2.827405234271695e-05
mercuryC14,218.85027969540502,0.15000000000000002,217.9259877991283,0.03275685740577687,0.04350535271431028,55.044771058167605,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.129422601467457,-0.07122884962855996,-1.7739802835038488e-05,0.02288073701168251,-0.038857342347999396,3.395214585215757e-05
mercuryC15,206.68490160603247,0.15000000000000002,87.09567606748523,0.015578049352995194,0.024123691100693203,114.39063221814327,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.14134712405409722,0.04443899034093472,6.038407860974932e-05,-0.013069436424476109,-0.04302006588796649,4.577900538040584e-06
mercuryC16,336.4013356084967,0.15000000000000002,227.792194885926,0.04934953874183252,0.031541340034120506,227.8410439549178,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.05035949989818016,-0.14890641309699232,7.560596861796195e-05,0.039942066144263676,0.014031428975080635,1.1097532784808858e-05
mercuryC17,167.68215849590493,0.15000000000000002,324.87192538741334,0.0037128007051196845,0.0034846598047254766,4.177301780870479,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.12131523266051639,-0.08858430928091283,-8.651824090396975e-06,0.026277702423901296,-0.035729446656266296,-8.576432343084103e-07
mercuryC18,216.2130616621268,0.15000000000000002,73.61592197988026,0.021518998755952715,0.033906034774957045,289.4794302700477,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.13545616815484976,0.0706184456526473,8.869201152892355e-05,-0.020589176710273722,-0.03843933202194373,5.27288412814674e-06
mercuryC19,123.89654438048493,0.15000000000000002,16.137305062824364,0.010851630863079076,0.042755913342861884,246.11388776640445,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.14107337501884729,0.05194964855511741,6.649871612347851e-05,-0.014871629049014099,-0.041747028043730934,-2.6840984424408476e-05
mercuryC20,348.56848124526283,0.15000000000000002,225.81913936869907,0.038097995806403405,0.04986743482517884,341.7695069027663,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.146539096547837,0.05249024316315035,5.962580769201154e-05,-0.014204443963990836,0.040343705269597525,-3.333722040480631e-05
mercuryC21,273.341764248643,0.15000000000000002,260.71872768915995,0.03962667927598035,0.024841235558135125,43.13155910260464,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.08962181087915454,0.12761660858441054,-4.727149691343213e-05,-0.03491364297590368,-0.024565113170040564,-1.3221314777149109e-05
mercuryC22,321.3990084947044,0.15000000000000002,179.23060956808158,0.034550011593234044,0.03846915188521029,57.482026670439616,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.061799296151125054,-0.13352877742369446,8.908776953371431e-05,0.04161572081068522,0.017823645268117243,-1.2341152740942616e-05
mercuryC23,137.60818635866963,0.15000000000000002,318.3331174443016,0.016470186081629135,0.045652027674069624,348.1978988402326,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.0005652337159368082,-0.14800499330951644,-8.839366444413532e-05,0.045009350620003,0.0002658510381709396,2.3999564725028342e-05
mercuryC24,205.34739648356432,0.15000000000000002,4.860985684980421,0.04235545151648725,0.011015173204138013,156.22216553306012,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.11304502592270874,0.10287495471392347,1.7865057914601662e-05,-0.03053154604568034,0.031097820055835813,6.454475891901721e-06
mercuryC25,258.0703481311809,0.15000000000000002,342.19693838099755,0.012540411452728384,0.03627074598328717,295.6963964070131,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.08482147712080396,-0.12167101243192761,-5.69174419481541e-05,0.036990357168700805,0.025479216207877013,2.2516587728898226e-05
mercuryC26,281.04103442141064,0.15000000000000002,227.82632371991195,0.004590623119972876,0.002402578543367129,204.4770141984803,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.13518587242558883,-0.06521355831624369,6.0371272418802724e-06,0.01910400332232777,0.04006671589435984,-5.342994740435597e-07
mercuryC27,291.26158131474466,0.15000000000000002,345.9098654331419,0.04669989824431901,0.006135131839656355,359.2092753103029,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.07072833678591765,0.13737413737778126,1.24234777029089e-05,-0.03899905141462935,-0.01834673744536814,-2.9220581849177613e-06
mercuryC28,156.72940900859518,0.15000000000000002,359.94754438569,0.005887754324242867,0.010233365950675467,191.59838933631727,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.14743355120639384,0.022701427032782433,4.0304998008333795e-06,-0.006707135940601034,-0.04415539739645222,-7.88750930521612e-06
mercuryC29,198.3265974749654,0.15000000000000002,337.9208259492505,0.041704922301482095,0.017381056311501535,138.56399702641096,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.1156980793470801,-0.10432132938748666,-1.613296291166305e-05,0.0281094755165792,0.032188516846552905,1.2253783750093445e-05
mercuryC30,357.46164916699814,0.15000000000000002,313.6636018750131,0.032066360266862985,0.021907287039912817,283.2544451429308,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.14094783938957064,-0.03929519593110168,-4.9359189975058904e-05,0.013128024441053342,-0.04358399006707592,-7.874395277884476e-06
mercuryC31,10.325554242408984,0.15000000000000002,205.80505889112996,0.03296861055001409,0.045491396474898665,70.62931480776197,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.12571140444901008,0.08750495926823874,-0.00010599762309008006,-0.023932642911671815,-0.036309477404609804,1.7682276274739273e-05
mercuryC32,297.43244716905747,0.15000000000000002,158.38600117793456,0.01624572553925608,0.018414271041027965,200.1966031807759,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.07967505556973456,0.12862898475194826,-2.9000979246752324e-05,-0.03774605323149411,-0.02267018312078801,1.1242206419799417e-05
mercuryC33,270.490841706959,0.15000000000000002,174.64713581883768,0.006692105126335002,0.02322045857917583,237.71316320543184,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.04954996674915488,0.14056837992856205,-5.8593567174902475e-05,-0.0421257806422942,0.014947774180839648,-4.4388407969723345e-06
mercuryC34,105.68619145613786,0.15000000000000002,28.38310368509612,0.03388845424043154,0.008543354709258866,66.78527370501756,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.13187350802954495,0.06710554869596834,-5.441476741923607e-07,-0.02165501207956574,0.03947241566323964,6.713128944653647e-06
mercuryC35,340.98498915575755,0.15000000000000002,48.93504183240706,0.029340512896957622,0.006856642764590609,134.26082911401178,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.03521507515807683,-0.14648959128758798,-1.4693449087108765e-05,0.04327675098356302,0.009084241743284318,-3.1906202123930767e-06
mercuryC36,212.6999816071739,0.15000000000000002,55.978090410108535,0.02277385643744328,0.02883653110342321,167.22037852360754,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.14470752751877508,0.03106323122945135,6.911071588599963e-05,-0.008631853969660114,-0.044175325489536774,-8.838945997683013e-06
mercuryC37,266.35606915167926,0.15000000000000002,46.26607308818249,0.02905199445899206,0.0014788889130227358,142.18823136115444,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.13492944220551611,-0.07305810556094085,-3.820103406934795e-06,0.021346781468629356,0.03779750744665671,2.763254105947643e-07
mercuryC38,236.05838327131227,0.15000000000000002,302.22865854701513,0.020429615503142665,0.010162459588027674,236.6133471031452,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.14061975400074223,0.05974382559056431,2.6749870975027558e-05,-0.017389958009919337,0.039980378461296394,1.17256244701547e-06
mercuryC39,223.28935075939995,0.15000000000000002,34.91968563325575,0.03601038559956305,0.02235827118132516,106.02436665861278,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.13901675200783867,-0.06914121518429558,-5.317591973226597e-05,0.01878367937720629,0.03855158517522979,8.139431138956316e-06
mercuryC40,248.81407321565712,0.15000000000000002,182.04503125132382,0.04391581130794481,0.016146609322796674,94.75162602138376,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.099826611048219,0.119127562941326,-3.455403480923773e-05,-0.032137353696132354,-0.02832402755751106,7.65376590289998e-06
mercuryC41,353.03692110425743,0.15000000000000002,227.4712801985918,0.021604771130191366,0.016888239499025598,83.73812281181866,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.13889422674118604,0.05344424567908836,1.9521756238555127e-05,-0.015232055338232563,0.042094932674769735,-1.1695766368859599e-05
mercuryC42,14.991163750344132,0.15000000000000002,42.635519471720656,0.04495770215832876,0.04488934404598893,55.87783064847236,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.0759827016397967,-0.1353378060247333,-3.768431476913185e-05,0.036791751584229884,-0.022061742908482826,-3.224010711874626e-05
mercuryC43,18.367671449990908,0.15000000000000002,349.4409450646391,0.005581352165937664,0.006384316182119743,174.74582402037507,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.10787088065334469,0.1031608733364363,9.097684167405705e-06,-0.03076610934743789,-0.032338677881078394,-4.170605766633075e-06
mercuryC44,4.694776990110028,0.15000000000000002,75.99858639035263,0.046881443153640755,8.958088370421003e-05,226.02381005718203,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.13562021049054762,-0.0651392658355316,1.8109918354702155e-07,0.02101860063301397,-0.03897577227072786,-4.662951637361499e-08
mercuryC45,348.4636626503104,0.15000000000000002,124.62742842078868,0.03936308861506985,0.013814988870919039,23.101995415841134,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.10877341024578568,-0.11144599491150232,-6.311950493468064e-06,0.030875954298827835,0.0295678790292274,-1.0177142858740562e-05
mercuryC46,291.55541589837156,0.15000000000000002,181.6895235377063,0.03941018057159696,0.040771947923553535,53.18105145455589,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.14336394731911545,0.05868372775390273,-3.873361189971804e-05,-0.0154061956209905,0.04012929150268682,-2.8867015299879216e-05
mercuryC47,358.99531353630783,0.15000000000000002,111.12515035317561,0.009879950917077046,0.019257411800225496,128.28158845832627,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.048971653010235344,-0.14075886245904062,1.6972801058520846e-06,0.042329235444968055,0.014372061376417427,-1.5011905390060601e-05
mercuryC48,144.4125033777933,0.15000000000000002,309.72512631055474,0.009415151177724025,0.012871646232631446,56.33469327038357,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.14859431565722173,0.0004589449373282022,2.5740713817238988e-05,-0.00018133598515859047,0.044833380502287856,6.405694236571502e-06
mercuryC49,322.39594988843004,0.15000000000000002,279.73745579976014,0.005300254434189123,0.011525423369556304,239.41123999586813,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.00429623743024244,-0.15023909082844467,-4.259723086814945e-06,0.04431443940114235,0.001049611814636647,8.821426678337836e-06
mercuryC50,217.95834195421054,0.15000000000000002,220.84607953863426,0.008198278183700558,0.04511908348485381,357.951104377374,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.04153001925207876,0.1446226149337434,-0.00010754129755029952,-0.04246373108723392,-0.012543273534502374,-1.4398160330697402e-05
mercuryC51,348.57730913314987,0.15000000000000002,148.27315125547344,0.03655380426134172,0.028688775763882665,135.9495234197913,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.01837270197463517,0.15434381232703465,-6.089566740344421e-05,-0.042559023974610144,-0.00485441894687835,1.3273680060020484e-05
mercuryC52,236.03476495934208,0.15000000000000002,18.805994188618804,0.030167417873556382,0.03993212909756632,111.41381394548617,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.13695073797220875,-0.07078374228122158,-7.746783135273326e-05,0.019379315235068716,0.03860942906619121,2.1118252641820858e-05
mercuryC53,250.95523326943191,0.15000000000000002,317.12163120665394,0.0030158935865153783,0.010372062940574673,59.117662247591845,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.14896052930082318,-0.013585597650126305,1.6546526147708952e-05,0.003996650480868584,0.044360992286730856,6.377066740876282e-06
mercuryC54,260.02618565438354,0.15000000000000002,336.60694165995676,0.030223699046370206,0.039327257281036754,34.46359646402049,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.13511958943631297,0.07272695054000883,8.992781864875928e-06,-0.021318329863707627,-0.03781022336858486,-2.96290541915452e-05
mercuryC55,299.2354026779256,0.15000000000000002,38.62376571632414,0.04627821875916516,0.018349455603794695,157.39180164782636,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.08366856208302498,0.13055839198831057,1.594055409364005e-05,-0.03686805389857738,0.022012950106520785,1.2877927377884543e-05
mercuryC56,284.3275891757069,0.15000000000000002,218.86282005710413,0.04152652393378864,0.007670531815490128,44.709889287787064,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.1503230717100766,-0.0023799327569324832,1.2875465779198408e-05,0.0025381366605649654,0.044241888569113756,-4.398683762071433e-06
mercuryC57,81.85171757596937,0.15000000000000002,266.6814752221363,0.029104481952627916,0.03641275243943644,183.9959340120761,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.02785505060538505,0.1430138621815684,-2.2934073747349855e-05,-0.0449081418777617,-0.008510258521764295,-2.817919887172806e-05
mercuryC58,41.777886451901594,0.15000000000000002,267.57844668380704,0.047716634631214755,0.027573939253255304,107.70658534630547,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.06593378144138519,-0.13966964994083833,-2.8862683376769566e-05,0.03965171080623401,-0.01693568618821613,1.9409952325497713e-05
mercuryC59,59.60217464341842,0.15000000000000002,165.1430372851566,0.013342390569910845,0.023743492755030002,210.08199544477742,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.1495394941600928,-0.027203947614105814,2.678589376048816e-05,0.007794631140565257,-0.04313058480445977,1.6447657468820262e-05
mercuryC60,206.88907942220368,0.15000000000000002,306.55979029915335,0.003499032789039092,0.010761868185379182,272.7456349029312,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.14569716929959553,-0.03363477353512964,-2.5744755124969162e-05,0.010089297817018965,-0.043398043120647496,-3.3333165850181005e-06
mercuryC61,223.5760002267833,0.15000000000000002,209.04254585556785,0.016155942237875993,0.04406969947879201,313.54312466966036,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.14898185314769186,0.030685257389079512,3.499507735205764e-05,-0.009176020343762267,0.04282349823337248,-3.222281361502508e-05
mercuryC62,141.529113124945,0.15000000000000002,238.52101566645499,0.015529844422512313,0.04876023161464381,8.241285495892999,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.038109116160865174,0.1474566068962167,-3.78699092229145e-05,-0.04237411997606784,0.010842927170626567,-3.557293484352705e-05
mercuryC63,4.3674983658268784,0.15000000000000002,205.5737279894674,0.023706361332546257,0.046067253239095995,216.88159941141475,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.0975699477742002,-0.1156050109382015,0.00011770729916198084,0.03301820086953949,0.02914237698266608,-9.67586356037053e-06
mercuryC64,108.7573146977934,0.15000000000000002,224.8152923414588,0.006448497757159011,0.005385372730516692,273.8862833570767,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.049638354409584605,-0.1419272843706153,6.174786537541608e-06,0.041737359425893045,-0.014878727587672958,3.757085108820323e-06
mercuryC65,167.63112105328054,0.15000000000000002,323.57421977997654,0.0008254041207340634,0.005673315903977289,235.8127797435493,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.016056256982983005,0.14919176316393817,1.2830518035093383e-05,-0.04414859900278713,0.004718070754020125,-2.219817467218715e-06
mercuryC66,205.68636117583145,0.15000000000000002,38.10226446290211,0.030803984701714374,0.02867278001424375,225.3717210538163,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.1453704961321208,0.03913635724432716,6.03024264351962e-05,-0.010191934163505962,-0.043064629212267,-1.3811444941052901e-05
mercuryC67,303.87332817206175,0.15000000000000002,210.49211362129992,0.006791074204199072,0.022995480586016498,130.79453416046044,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.05773803696402752,0.13916559519798966,-5.9887485741707915e-05,-0.040929203856398734,-0.016735466811164945,-2.5474897099709365e-06
mercuryC68,249.301451968609,0.15000000000000002,321.0802622019269,0.04323790722640731,0.025636362649822022,87.79808376197947,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.04846024393009839,-0.1451974670414744,-3.6924132863147887e-05,0.04072255247953575,0.015338788527077577,1.678664054846455e-05
mercuryC69,249.9224073946174,0.15000000000000002,164.3446462112768,0.0013862614200845559,0.012829123916341906,162.47720513268428,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.06060358803869556,-0.13717504975054517,3.323728238072628e-05,0.040661182111540635,-0.017897586141718783,1.4019478057286368e-06
mercuryC70,127.35948006427256,0.15000000000000002,110.54369158960431,0.0039548539236409054,0.012100160040120501,228.99076901929732,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.03339084528392812,0.1463145022030568,-1.7446688258951857e-05,-0.04324137290187718,0.010046825115585946,7.806716611841085e-06
mercuryC71,48.10627690083007,0.15000000000000002,133.1631724457701,0.009660159148219877,0.010766417128435318,316.5057265358514,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.12360120455658352,-0.08641508041382372,-5.832910805426369e-06,0.02502196842742244,0.03640561433934547,-8.109331167056358e-06
mercuryC72,339.1489017656331,0.15000000000000002,29.643090717658698,0.036592498867290844,0.044383330897446505,1.6296228536605284,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.13361771489872248,0.055201806227322445,-1.4028314401255512e-05,-0.017814913180464645,0.0424680576445413,3.541722408794153e-05
mercuryC73,294.9109021383716,0.15000000000000002,290.3691827187755,0.04833091421949064,0.024371814435454116,318.48052986669876,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.10361583743705402,-0.09909787979115427,-5.599101628077507e-05,0.032739396626889,-0.032911696649928095,8.18267488503685e-06
mercuryC74,293.59012319898665,0.15000000000000002,331.002909534978,0.040990003075038105,0.007673264238023825,9.232624508995126,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.08209209839251813,-0.1269206843117841,-2.019648125064688e-05,0.037942109157981574,-0.022427570536382314,-1.6380652211808843e-07
mercuryC75,31.70145719005546,0.15000000000000002,336.01521782119585,0.005084091931774837,0.0372812898626996,70.23464732549321,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.06828902818645072,0.1327317067401901,9.697095170325632e-05,-0.039658758133418424,0.020476232459503942,1.6833996464927288e-06
mercuryC76,60.69148886261263,0.15000000000000002,311.9709192043161,0.03359782053408848,0.010385999805344482,246.20000033474608,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.046293109916684894,0.14565491230933608,2.3895978338614136e-05,-0.04188753593967348,0.01204233972036321,-4.185408147036578e-06
mercuryC77,358.0929415685154,0.15000000000000002,139.85347717974045,0.003028212721249968,0.026674948802709427,220.0402086048013,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.1493535937200764,-0.007589502589087075,-4.213067539729629e-05,0.0022543632370402014,0.044493227478995034,-1.651083587774567e-05
mercuryC78,76.75184577052043,0.15000000000000002,210.42341246406812,0.0307699611836859,0.03609949688819699,8.3911860249246,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.07421287062682068,-0.12936705601851142,9.396293996719702e-05,0.039401861057024284,0.021046287592481484,1.1367455533315135e-06
mercuryC79,343.9415768174139,0.15000000000000002,272.7624779781225,0.016718387635721862,0.04217521246068623,321.25514058846557,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.11250847426160232,0.09950684354400303,-7.919067849412891e-05,-0.02882856325926675,-0.033711166434738815,-2.239190235873978e-05
mercuryC80,183.64548932811635,0.15000000000000002,66.77451046772097,0.023845003136132865,0.025907804689202726,287.6498246085744,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.027896372990745315,0.14696907005661602,1.4615120995230651e-05,-0.04354611596478009,0.009339458202195823,1.976018691258804e-05
mercuryC81,168.5887803357473,0.15000000000000002,344.09282789016595,0.03731422234722029,0.004649359968076439,145.6994466224505,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.06134381192587442,0.13404296493081685,1.182494367250398e-05,-0.0416898445800681,0.017434423515972193,4.3336129068633463e-07
mercuryC82,331.81990815612363,0.15000000000000002,246.43697270537416,0.0029653580494806153,0.034473634327530624,212.10459514484086,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.1296222676394874,0.07515786031956935,5.3410729162702364e-05,-0.02240941383734559,0.03840459037230748,-2.1596325763139155e-05
mercuryC83,22.60006162644576,0.15000000000000002,124.28466920536546,0.014360016994314734,0.021203140835256214,231.19835172386811,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.13217321963231973,-0.07460855217831545,5.596686092133201e-05,0.021885835684586432,-0.03804708904369812,1.239333176014133e-06
mercuryC84,190.58602067745196,0.15000000000000002,26.371165399128053,0.03534556377463133,0.032561284221933405,0.5913711993930182,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.13253585802947995,0.07598030835097848,7.214237626446048e-05,-0.02281624670561737,-0.03715684756598088,-1.3159318583368115e-05
mercuryC85,188.41849345054857,0.15000000000000002,15.543629630695207,0.046289487576881595,0.002949427113610875,149.85714917038928,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,-0.13491564589364738,0.04763858599538666,4.223700869770602e-06,-0.015322986692104306,-0.043918235804085215,-1.966731615389801e-06
mercuryC86,10.655334576101044,0.15000000000000002,251.1917533136647,0.008436070655913208,0.021875995695834802,237.1344658056014,5.9723e+24,6378.137,8.887539e-10,21.21941299650703,0.14313071111055237,0.04629581854933657,4.603158698442463e-05,-0.013963523745799608,0.04202923199203271,-1.02203242425393e-05
